id,created_at,retweet_count,text
753403382744780800,2016-07-14 01:38:58,7048,"b'Congrats Carla Hayden, our newest Librarian of Congress! Her confirmation is certainly one for the history books.\nhttps://t.co/5T8rvSRp9e'"
750379001546416128,2016-07-05 17:21:09,10417,"b""Incredible! After a 5-year journey, we're up close and personal with our solar system's largest planet. Welcome to Jupiter, @NASAJuno!"""
749966042135293952,2016-07-04 14:00:12,17868,"b'Happy Fourth of July, everybody! And to our brave men and women in uniform: On this day and every day, we thank you.'"
749378629822545920,2016-07-02 23:06:02,19454,b'Elie Wiesel was a great moral voice of our time and a conscience for our world. He was also a dear friend. We will miss him deeply.'
748666260599218177,2016-06-30 23:55:20,998,"b""RT @MarchofDimes: 2016 Nat'l Amb. Ismael was honored to meet @POTUS today &amp; talk about the need to help babies &amp; #ZAPzika! https://t.co/Zzw\xe2\x80\xa6"""
748621673578958849,2016-06-30 20:58:10,3981,"b""The list goes on. When Members return, I hope they'll share my commitment to work together to do what must be done. https://t.co/l8nChcXpml"""
748621170015076352,2016-06-30 20:56:10,2879,b'Americans still need and are asking Congress to pass commonsense gun laws that strengthen background checks and keep our communities safe.'
748620897309757440,2016-06-30 20:55:05,3202,"b'After more than 100 days, the Supreme Court still needs its 9th judge, but the Senate GOP refuses to do its job and consider Judge Garland.'"
748620582216884224,2016-06-30 20:53:50,1495,b'Congress is leaving a hefty to-do list undone. Health officials still need emergency funding to effectively protect Americans from Zika.'
748620388175798272,2016-06-30 20:53:03,3343,"b""Proud to sign laws to improve transparency and avert a crisis in Puerto Rico. I'd hoped to use my pen more often before Congress left town."""
748541124524929024,2016-06-30 15:38:05,8537,"b'Until next time, Justin. Good to know that Canada and the world will benefit from your leadership for years to come. https://t.co/T10g64niul'"
747466642725056512,2016-06-27 16:28:29,4419,"b'Women\xe2\x80\x99s opportunities are expanded and our nation is stronger when all of our citizens have accessible, affordable health care.'"
747466445345349632,2016-06-27 16:27:42,45811,"b""Every woman has a constitutional right to make her own reproductive choices. I'm pleased to see the Supreme Court reaffirm that fact today."""
745674203286773761,2016-06-22 17:45:58,25052,b'Thank you John Lewis for leading on gun violence where we need it most. https://t.co/vctfqAH5Wt'
745327295544569856,2016-06-21 18:47:29,5697,"b'By giving him its highest rating, the American Bar Association confirms what we all know: Judge Garland should serve on the Supreme Court.'"
745272915780743168,2016-06-21 15:11:24,61165,"b'Gun violence requires more than moments of silence. It requires action. In failing that test, the Senate failed the American people.'"
744734234179477504,2016-06-20 03:30:52,35154,b'What a game and what a series for the @Cavs. Happy to see @KingJames bring it home for Cleveland!'
744656711596773380,2016-06-19 22:22:49,5050,"b""Happy Father's Day to all the dads out there. Glad to be spending this one with my family in Yosemite. https://t.co/SaNJgmoIK1"""
739817582514016256,2016-06-06 13:53:51,16324,"b'RT @FLOTUS: Together, we are stronger. Together we can change tomorrow. Stand with us: https://t.co/kMuWTuXTdb #StateOfWomen\nhttps://t.co/m\xe2\x80\xa6'"
739095745584844800,2016-06-04 14:05:32,63999,"b""He shook up the world, and the world's better for it. Rest in peace, Champ. https://t.co/z1yM3sSLH3"""
738388734207512578,2016-06-02 15:16:07,18436,b'We cannot accept our level of gun violence as the new normal. We must take action to prevent this from happening again &amp; again. #WearOrange'
737267478661730304,2016-05-30 13:00:39,16065,"b""This Memorial Day, I hope you'll join me in acts of remembrance. The debt we owe our fallen heroes is one we can never truly repay."""
