id,created_at,text
751421215311527936,2016-07-08 14:22:33,"b""RT @JasonMcCartney: I voted Leave and it's now time for strong leadership to unite our great nation - I'm backing @TheresaMay2016 #TM4PM ht\xe2\x80\xa6"""
751421179995492354,2016-07-08 14:22:24,"b""RT @Wight4May: @PriskMark spoke at lunch time today in #IsleofWight about why he's backing #TheresaMay for #ToryLeadership @TheresaMay2016\xe2\x80\xa6"""
751397003511361536,2016-07-08 12:46:20,"b'RT @halfon4harlowMP: For the safety and security of our country, I am backing @TheresaMay2016 #TM4PM https://t.co/e1yJ2dK2vE'"
751391923487838208,2016-07-08 12:26:09,b'Leave campaigner and Employment Minister @patel4witham is backing Theresa to provide strong leadership and delivery. https://t.co/CZds8RIYPR'
751354549999460353,2016-07-08 09:57:38,b'RT @jamiegreeneUK: I have decided to back @TheresaMay2016 for party leader and our next Prime Minister. I think she has the experience and\xe2\x80\xa6'
751335380272705536,2016-07-08 08:41:28,"b""RT @patel4witham: Here's my view on why @TheresaMay2016 is the only person best placed to deliver \nfor Britain https://t.co/j3RLEZOogY http\xe2\x80\xa6"""
751334536248713216,2016-07-08 08:38:07,"b""RT @RuthDavidsonMSP: Here's why I believe @TheresaMay2016 is the best Prime Minister for our party, our country and the road ahead. \nhttps:\xe2\x80\xa6"""
751334366924660736,2016-07-08 08:37:26,"b'RT @NickAlston_cm1: I have been privileged to work closely with @TheresaMay2016 for four years and she has my vote. Values, proven competen\xe2\x80\xa6'"
751162663103791105,2016-07-07 21:15:09,"b""RT @jamesdaviesmp: Pleased two formidable women made it through the ballot. Both deserve key roles in the next govt but I'm supporting @The\xe2\x80\xa6"""
751162051255496704,2016-07-07 21:12:43,"b""RT @Andrew4Pendle: Delighted that @TheresaMay2016 secured the votes of 199 Conservative MP's - over 60% of the parliamentary party. Now it'\xe2\x80\xa6"""
751150570115854340,2016-07-07 20:27:06,b'Thank you @SCrabbMP: you championed the One Nation ideas which make our Party great \xe2\x80\x93 proud to campaign with you -TM https://t.co/nGuXcfI6Sr'
751139801357770756,2016-07-07 19:44:18,b'RT @edvaizey: So sorry to see @Gove2016 out of contest. Will now be supporting @TheresaMay2016 as the best PM and person to bring us togeth\xe2\x80\xa6'
751139410939355136,2016-07-07 19:42:45,"b""RT @Nus_Ghani: She has the skills, experience and grit, and is an architect of reform and security. Why I'm backing @TheresaMay2016 https:/\xe2\x80\xa6"""
751139271818481664,2016-07-07 19:42:12,b'RT @ChrisWhite_MP: Delighted to see such a strong level of support for @TheresaMay2016. A clear vote of confidence in her leadership!'
751137341067169792,2016-07-07 19:34:32,"b'RT @JustineGreening: Fantastic result for @TheresaMay2016, backed by over 60% of Conservative MPs. Look forward to campaign ahead #TM4PM ht\xe2\x80\xa6'"
